587	MATTHEW J. RINALDO Sr.	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE0D71030F930A35752C0A961948260	LEAD: Matthew J. Rinaldo Sr., father of United States Representative Matthew J. Rinaldo Jr., Republican of New Jersey, died of a heart attack Wednesday at Overlook Hospital in Summit, N.J. He was 79 years old and lived in Union. The elder Mr. Rinaldo, who retired in 1970, worked as a researcher for the Exxon Research and Engineering Company in Bayway, N\nMatthew J. Rinaldo Sr., father of United States Representative Matthew J. Rinaldo Jr., Republican of New Jersey, died of a heart attack Wednesday at Overlook Hospital in Summit, N.J. He was 79 years old and lived in Union. The elder Mr. Rinaldo, who retired in 1970, worked as a researcher for the Exxon Research and Engineering Company in Bayway, N.J.\nMr. Rinaldo is also survived by his wife, the former Ann Pataccio; two sons, Donald Rinaldo of Union and James Rinaldo of Elizabeth; a daughter, Nancy Rinaldo of Cockeysville, Md., and 10 grandchildren.
588	CURRENT DONATIONS TO NEEDY SURPASS CONTRIBUTIONS IN 1986	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE6DE1130F930A35752C0A961948260	LEAD: Contributions to The New York Times Neediest Cases Fund's annual appeal as of yesterday were substantially ahead of those recorded as of Jan. 3, 1986, brightening prospects that this year's 75th annual appeal might achieve its goal of surpassing last's year's record of $2,702,696.23.\nContributions to The New York Times Neediest Cases Fund's annual appeal as of yesterday were substantially ahead of those recorded as of Jan. 3, 1986, brightening prospects that this year's 75th annual appeal might achieve its goal of surpassing last's year's record of $2,702,696.23.\nUp to Jan. 2, 7,605 donors, including 189 estates and trusts, had given a total of $2,043,741.67, a gain of $128,907 over a year ago when 7,318 donors, including 130 estates and trusts, gave $1,914,835.43.\nGifts to the 75th appeal are continuing with $25 from Stephen Michelman of Manhattan, whose 13-year-old son contributed $15 of that amount, more than his father had suggested. ''Thank you for bringing out the best in both of us,'' said Mr. Michelman, a first-time contributor.\nCecilia Werner of Manhattan sent $25, saying that ''I'm very grateful to The Times for being the channel for our concern about the homeless.''\nOther gifts came from Emily and Hugh Salzberg of Manhattan, $50 in memory of Mrs. Salzberg's parents; Richard Lewine of Manhattan, $200 in memory of Mary; Kris Ishibashi of Manhattan, $500; Marjorie and Leon Auerbach of Manhattan, $200 in memory of Henry Hoffberg; Mary T. O'Connor of Manhattan, $50; Amy and Peter Glass of Brooklyn, $25; James G. Dinan of Manhattan, $100, and Thomas W. Duffy of Orlando, Fla., $25.\nAlso, Linda P. Shornack of Jersey City, $50; Marion and Robert Brenson of Hartsdale, N.Y., $50; Steven Guberman of Venice, Calif., $75; Frances and Perry Lafferty of Beverly Hills, Calif., $200, and ; Josephine R. Morrison of Buena Vista, Va., $150.\nRose Abramson of Manhattan, who has been helping the Neediest since 1937, sent $10. Katharine D. Paine of Durham, N.H., sent $250, which is to be matched by the Lotus Development Corporation of Cambridge, Mass. The Rockefeller Brothers Fund gave $100, matching a gift made by Hilary Palmer.\nAdolph S. Ochs, publisher of the Times from 1896 to 1935, established the Neediest appeal in 1912. Contributions are distributed by eight social-service organizations. Recorded yesterday $ 26,153.23\nPreviously recorded 2,043,741.67 ------Total $2,069,894.67 HOW TO AID FUND Checks should be made payable to The New York Times Neediest Cases Fund and sent to P.O. Box 5193, General Post Office, New York, N.Y. 10087, or to any of these organizations:\nCOMMUNITY SERVICE SOCIETY OF NEW YORK, 105 East 22d Street, New York, N.Y. 10010.\n* UNITED JEWISH APPEAL-FEDERATION OF JEWISH PHILANTHROPIES OF NEW YORK, 130 East 59th Street, New York, N.Y. 10022.\n* CATHOLIC CHARITIES OF THE ARCHDIOCESE OF NEW YORK, 1011 First Avenue, New York, N.Y. 10022.\n* FEDERATION OF PROTESTANT WELFARE AGENCIES, 281 Park Avenue South, New York, N.Y. 10010.\n* CHILDREN'S AID SOCIETY, 105 East 22d Street, New York, N.Y. 10010.\n* BROOKLYN BUREAU OF COMMUNITY SERVICE, 285 Schermerhorn Street, Brooklyn, N.Y. 11217.\n* CATHOLIC CHARITIES, DIOCESE OF BROOKLYN, 191 Joralemon Street, Brooklyn, N.Y. 11201.\n* STATEN ISLAND FAMILY SERVICE, 2205 Hylan Boulevard, Staten Island, N.Y. 10306.\n* No agents or solicitors are authorized to seek contributions for The New York Times Neediest Cases Fund.\n* Contributions to the fund are deductible on Federal, state and city income taxes to the extent permitted by law.\n*
589	A Grab Bag of New Protection	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DEFDD1130F930A35752C0A961948260	LEAD: NEW YORK STATE passed 79 laws last year that affect consumers who live in or pass through the state.\nNEW YORK STATE passed 79 laws last year that affect consumers who live in or pass through the state.\nSome, like the law that prohibskiers in New York from trying to ride chairlifts without first buying a ticket, have limited application. Others, like the statewide ban on the use of sulfites to preserve fresh fruits and vegetables, affect just about everybody.\nAll the new consumer laws were passed by the state Senate and Assembly in the 1986 legislative session and have been signed by Governor Cuomo. Most have already gone into effect; the others will take effect at various times from now until 1988.\nPerhaps the most highly publicized new law was an amendment to New York's ''lemon law,'' which was enacted in 1983. The original law was intended to help consumers get refunds or replacements in cases where a new car turned out to be a lemon.\nThe amendment, which took effect Aug. 2, extends the law to leased cars where the lease requires the consumer to pay for repairs. The amendment also created an independent arbitration program. Previously, the automobile makers had set up their own arbitration programs to resolve consumer complaints, which had led some consumer advocates to compare the process to a fox guarding a henhouse.\nThe new state laws are more concerned with motor vehicles than with any other consumer product or service.\nAll-terrain vehicles, for example, must be registered in 1987, and their owners must pay sales and use taxes at the time of registration. In addition, operators of all-terrain vehicles are required to have liability insurance.\nShops in New York City that sell parts from junked cars must now be licensed with the city's Consumer Affairs Department, which means that consumers with complaints can turn to the department to resolve them.\nIn a setback for advocates of the metric system, the state eliminated its requirement that speedometers on cars manufactured after Sept. 1, 1980, register speeds in both miles and kilometers per hour.\nShops that rustproof automobiles are now required to guarantee their work for five years, no if's or but's. The law was designed to prevent stratagems some rustproofers had used to void guarantees.\nAll school buses in the state are now required to have seat belts.\nAnother highly publicized new law was the ''toxic torts bill,'' which gives people who have been harmed by five toxic substances until July 29 to revive their legal claims for damages by filing lawsuits.\nThe law was designed to help people who discovered after the statute of limitations had run out that they had been harmed by the five substances - diethyl stilbestrol (DES), asbestos, chlordane, tungsten-carbide or polyvinylchloride (PVC).\nFor similar cases in the future, the new law enables people to sue for personal injury or property damage for up to three years after their discovery of an injury from any harmful substance. Previously, when people developed health problems long after their exposure to a harmful substance, it was often too late under the statute of limitations to sue.\nAmong other health-related laws is one that prohibits selling over-the-counter drugs after the expiration date given on the package.\nPatients have also been given broader access to documents concerning their care and treatment.\nThe laws reflect the diversity of consumer concerns and complaints.\nFor instance, some consumers may be heartened to learn that information disclosed in any polygraph examinations they have taken can no longer be used to deny them credit.\nCompanies that promise to improve credit ratings must tell their clients how they could do so on their own.\nBicycles manufactured after Jan. 1, 1989, must bear a serial number and anyone caught scratching the number off can be fined up to $250.\nConsumers who sign up for dating services can now specify how far they would be willing to travel for a date.\nStores that rent televisions and other products through rent-to-buy plans cannot charge more than twice the ticket price.\nAn amendment to the penal law makes it illegal for computer users to tap into other people's computers without authorization.\nRockland County businesses that sue consumers must say in court papers whether or not they are licensed, and if they do not give this information to the person they are suing he or she can move to dismiss the suit.\nThe New York State Consumer Protection Board has a booklet, ''1986 Legislative Wrap-Up,'' that summarizes all the consumer laws passed this year. It is free to anyone who sends a postcard requesting it to the New York State Consumer Protection Board, P.O. Box 6, 1 Commerce Plaza, Albany, N.Y. 12260.\nSATURDAY CONSUMER
590	Not Guilty Plea on Drugs	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE7DB1130F930A35752C0A961948260	LEAD: The rhythm-and-blues musician Ike Turner pleaded not guilty today to charges that he conspired to sell 10 ounces of cocaine to an undercover officer. Mr. Turner, 55 years old, appeared before Judge Melvin Grover of Superior Court and pleaded not guilty to one count each of possessing cocaine for sale, conspiring to sell the drug and maintaining a residence for the purpose of selling cocaine.\nThe rhythm-and-blues musician Ike Turner pleaded not guilty today to charges that he conspired to sell 10 ounces of cocaine to an undercover officer. Mr. Turner, 55 years old, appeared before Judge Melvin Grover of Superior Court and pleaded not guilty to one count each of possessing cocaine for sale, conspiring to sell the drug and maintaining a residence for the purpose of selling cocaine.
591	Ellerton M. Jette, 87, Dies; Ex-Head of Hathaway Shirts	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE6DA1130F930A35752C0A961948260	LEAD: Ellerton M. Jette, former president of the C. F. Hathaway Company, died of a heart ailment Dec. 27 at a retirement home in Chestnut, Mass. He was 87 years old.\nEllerton M. Jette, former president of the C. F. Hathaway Company, died of a heart ailment Dec. 27 at a retirement home in Chestnut, Mass. He was 87 years old.\nMr. Jette became president of the company, a manufacturer of dress shirts in Waterville, Me., after he and Charles McCarthy purchased it in 1932. In 1951, Mr. McCarthy presided over the introduction of the company's best-known advertisement, the man in the eye patch and a Hathaway shirt. Mr. Jette said it helped double the company's sales.\nIn 1960, Mr. Jette sold the company but stayed on as chairman of the board until retiring 1965.\nHe served as a trustee of Colby College in Waterville from 1950 until his death. He and his wife, Edith, donated collections of American impressionist paintings and Colonial portraits to the college.\nIn addition to his wife, Mr. Jette is survived by a nephew, Williams H. Jette, of Killingworth, Conn.
592	NEW YORK AGENDA	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE4DA1130F930A35752C0A961948260	LEAD: Trouble Spots for Traffic\nTrouble Spots for Traffic\nAccording to the city's Department of Transportation, these will be among the most severe traffic trouble spots in the region this weekend:\n* The Harlem River Drive, where the right lane is closed in each direction at 148th Street.\n* The Manhattan Bridge, where the Manhattan-bound upper roadway is closed. The Brooklyn-bound upper roadway will be closed Sunday from 6 A.M to 1 P.M. The lower roadway will have one lane open into Brooklyn and two lanes open into Manhattan.\n* The Queensboro Bridge, where one lane will be closed in each direction on the lower roadway.\n* The Madison Avenue Bridge, where one lane is closed in each direction.\n* The Franklin D. Roosevelt Drive, where two lanes in each direction may be closed intermittently from 11 P.M. today until 8 A.M. Sunday.\n* Riverside Drive, where half of the roadway is closed from 153d to 161st Streets. Two-way traffic on the remaining roadway will be maintained at all times.
593	SHOPPING FOR CONTECT LENSES: CAUTION IS ADVISED	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE3DA1130F930A35752C0A961948260	LEAD: When Tara Bowman decided to switch to contact lenses after 10 years of wearing eyeglasses, she shopped for convenience and bought a pair of soft lenses from a discount optical store near her office. The purchase was simple and the contacts were inexpensive.\nWhen Tara Bowman decided to switch to contact lenses after 10 years of wearing eyeglasses, she shopped for convenience and bought a pair of soft lenses from a discount optical store near her office. The purchase was simple and the contacts were inexpensive.\nBut before long, Ms. Bowman felt a scratchy feeling on one of her eyes -as if there was dust under the lens, she said.\nWhen she returned to the store, she was told not to worry.\n''They said that a lot of people feel discomfort or have trouble adjusting to their first pair of soft lenses,'' Ms. Bowman recalled. ''They certainly didn't examine my eye to see if there was something under the lens.''\nDuring the next year, Ms. Bowman bought four more pairs of contacts from the discount store, yet the irritation continued. Finally, she gave up and went to a private optometrist, who gave her an optical examination and found that the brand of lens she was wearing was incompatible with her eyes.\nHer experience is not uncommon among today's approximately 18 million contact lens wearers, who are faced - or blessed - with a variety of contacts to choose from and a variety of outlets that sell them. Soft lenses in particular are becoming easily available, and the options as to types can be bewildering. A Wide-Open Market\nAt one time, soft lenses could be purchased only through private practitioners, and only at very high prices. When the Food and Drug Administration first approved soft lenses in 1971, a typical pair cost several hundred dollars, and one manufacturer - Bausch & Lomb -produced almost all the country's lenses.\nThe market has split wide open in the last several years, profoundly altering both prices and buying patterns. Nearly 100 companies now manufacture soft lenses, and a 1977 Supreme Court decision allowing doctors to advertise has spurred a price war in soft lens sales. It is now possible to get a pair, depending on where you are and what kind of package you purchase, for as little as $15.\nAt the same time, thousands of neighborhood discount contact lens ''clinics'' and chain stores - among the largest are Pearle Vision, Sterling Optical and Sears Optical - have sprung up around the country, and now account for some 15 to 20 percent of the market in eye care.\nAlthough all soft lenses on the market have been approved by the F.D.A., ''there are some differences between the lenses provided by the different companies,'' said Dr. David Haight, an ophthalmologist who is acting director of a contact lens clinic at Manhattan Eye, Ear and Throat Hospital. ''There is price variability - the most inexpensive are the ones available in 'one-size-fits-all.' '' Discount Stores for 'Easy Fits'\nIn general, ophthalmologists and optometrists who are in private practice say discount stores are acceptable for patients who have bought contacts before and who have uncomplicated prescriptions and healthy eyes.\n''Many of these places can serve those people who are 'easy fits,' '' Dr. Haight said. ''The problem is, until you go to a doctor you don't know if you're an easy fit or not.''\nDiscount store operators say that the stores' convenient locations, low prices and flexible hours - many are open evenings and weekends - have infused the industry with healthy competition and have been a boon to consumers.\n''We've made contact lenses affordable to people who couldn't afford them in the past,'' said Linda Landers, a vice president of America's Best Contacts and Eyeglasses, a chain with more than 30 branches in a number of states. 'Advantage Is Convencience'\nDr. Mike Simons, a vice president at Pearle Health Services, which owns about 900 Pearle Vision Centers nationwide, said: ''The real advantage to the consumer is convenience. That's how Pearle has created a niche for itself.''\nMany private practitioners, though, contend that the discount outlets care more about profits than patients. Customers are being bilked into buying ill-fitting, uncomfortable contacts, they say, and, more seriously, are getting care that is cursory at best.\n''The ordinary complaints I get are that the lenses fit so poorly that the patient is constantly uncomfortable, can't see, or has miserable-looking eyes filled with secretions,'' said Dr. Jay L. Klessman, a Washington optometrist.\nAlthough procedures vary widely from store to store, even among different branches of the same chain, discount stores generally have at least one in-house optometrist to do eye exams and write prescriptions. In some stores, customers say, eye exams take less than 10 minutes and many crucial tests are omitted.\nOther contact lens users are pleased with discount outlets. William Rocco, a Washington resident who had worn soft lenses for several years, went to one such store after he lost a contact and realized his insurance policy had lapsed.\nHe purchased two pairs of lenses for just $39, and says he has had no trouble with them. ''I needed contacts, and I didn't want to spend a whole lot of money,'' he said. ''I probably saved $150.''
594	Bonn Opposes A Trade War	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE1DA1130F930A35752C0A961948260	LEAD: West Germany's Foreign Minister, Hans-Dietrich Genscher, warned today against a trade war between the United States and the European Community following the American decision to impose 200 percent tariffs on some community farm products.\nWest Germany's Foreign Minister, Hans-Dietrich Genscher, warned today against a trade war between the United States and the European Community following the American decision to impose 200 percent tariffs on some community farm products.\n''That is the last thing we need,'' Mr. Genscher said of a possible trade war. He made his remarks in an interview with WDR radio of Cologne.\nSeparately, Martin Bangemann, West German's Economic Minister, said the American move was just for show and would not have much effect on West German agriculture.\nClayton K. Yeutter, the United States trade representative, said Tuesday that the new import duties would be imposed starting at the end of January unless an agreement was reached on compensation for American feed grain markets lost when Spain and Portugal joined the European Community last year. The tariffs would affect goods including white wine, gin, brandy, cheese, olives, carrots and canned ham.\nMr. Genscher said the tariff announcement came just as the community had managed to reduce some commodity surpluses. He also said the entry of Spain and Portugal into the European Community was not sufficient reason for the United States action.
595	Era Bell Thompson, 80, Dies; Novelist and Editor at Ebony	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE0DA1130F930A35752C0A961948260	LEAD: Era Bell Thompson, an author and longtime editor at Ebony magazine, was found dead in her home here Tuesday, said Herbert Nipson, executive editor of the magazine. Miss Thompson was 80 years old.\nEra Bell Thompson, an author and longtime editor at Ebony magazine, was found dead in her home here Tuesday, said Herbert Nipson, executive editor of the magazine. Miss Thompson was 80 years old.\n''I worked with her for 30 years -she was an advocate of women's lib long before it became popular,'' Mr. Nipson said. ''She did stories in Africa, India, Australia, South America and various islands in the South Pacific.''\nMiss Thompson also reported from Israel and once spent a night in jail in South Africa in 1957. She was among 50 black women included in ''Women in Courage,'' a touring photography exhibit to commemorate Black History Month.\nBorn in Des Moines, Iowa, she was reared in Driscoll, N.D. She studied journalism, she once said, ''not knowing black journalists couldn't get jobs,'' and earned a degree at Morningside College in Sioux City, Iowa.\nWhen she moved to Chicago in 1933, she did housework for a living. Later she received a fellowship to write a book about her girlhood in North Dakota. ''American Daughter'' was published in 1946.\nAfter becoming editor of Negro Digest, Miss Thompson joined Ebony in 1947. She was its co-managing editor from 1951 to 1964 and international editor from 1964 until she retired several years ago.
596	PATENTS	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE7D81130F930A35752C0A961948260	LEAD: IN the year just ended, more patents were granted than in 1985 and the process took less time. But 45 percent of the recipients were foreigners, including 13,644 Japanese.\nIN the year just ended, more patents were granted than in 1985 and the process took less time. But 45 percent of the recipients were foreigners, including 13,644 Japanese.\nDonald J. Quigg, Commissioner of Patents and Trademarks, said that an attempt is being made to reverse this trend through the promotion of a school program that teaches students to think analytically. ''The program is spreading very rapidly,'' he added. ''The Japanese have had a similar program since 1946.''\nPatents issued in the 1986 fiscal year, which ended Sept. 30, totaled 76,993, which exceeded the 1985 figure by 1,691. Pendency was reduced by more than a month for most classes of patents. Patent applications reached a record total of 131,403.\nThe 1986 fields of invention included nuclear and solar power, biotechnology, spacecraft, computers, robots, earthquake warnings and toys.
597	Slalom Postponed	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE2D81130F930A35752C0A961948260	LEAD: Organizers announced today that a World Cup women's giant slalom scheduled here Saturday would be run Monday instead, at Saalbach, Austria. Mild weather and lack of snow resulted in the rescheduling, they said. Dusan Sencar, a spokesman, said a women's slalom scheduled for Sunday at Maribor was not in danger because the course was better prepared and less exposed to warm winds.\nOrganizers announced today that a World Cup women's giant slalom scheduled here Saturday would be run Monday instead, at Saalbach, Austria. Mild weather and lack of snow resulted in the rescheduling, they said. Dusan Sencar, a spokesman, said a women's slalom scheduled for Sunday at Maribor was not in danger because the course was better prepared and less exposed to warm winds.
598	McCaw's Price: $755 Million	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DEFD81130F930A35752C0A961948260	LEAD: Jack Kent Cooke has agreed to pay $755 million for the cable division of the McCaw Communications Companies, Affiliated Publications Inc., a part-owner of McCaw, disclosed yesterday.\nJack Kent Cooke has agreed to pay $755 million for the cable division of the McCaw Communications Companies, Affiliated Publications Inc., a part-owner of McCaw, disclosed yesterday.\nMr. Cooke, a Canadian-born entrepreneur, announced the deal with McCaw earlier this week. But neither party had disclosed the price to be paid for the cable TV systems, which have 433,000 subscribers in 42 markets.\nMcCaw's largest cable systems are in Tucson, Ariz., Syracuse, southern Oregon and southern Washington state.\nThe company also has interests in cellular radio telephones and paging systems.\nMr. Cooke, who is 73 years old, began two years ago to try to acquire cable television and publishing holdings after retiring as chairman of Group W Cable. He also owns the Chrysler\nBuilding in New York City, The Los Angeles Daily News and the Washington Redskins of the National Football League.
599	HIDING FLAWS WITH NEW CORRECTIVE COSMETICS	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE1D71130F930A35752C0A961948260	LEAD: A multitude of sins can be camouflaged with the right makeup. But while many women may look their best with just a dusting of blusher and a stroke of lipstick, others need the cloak of more concealing cosmetics designed to erase reality.\nA multitude of sins can be camouflaged with the right makeup. But while many women may look their best with just a dusting of blusher and a stroke of lipstick, others need the cloak of more concealing cosmetics designed to erase reality.\nIncreasingly, cosmetics companies have been developing products to meet these special needs. The market has grown in recent years to include makeup for men and women troubled by disfiguring birthmarks, pigmentation problems, burns, scars and bruises after plastic surgery.\nSuch makeup can help victims of violent crime. Last June, the face of a model, Marla Hanson, was slashed with a razor. After surgery, cosmetics helped to conceal the scars.\nThese products are not only cover-ups for the face, but conceal varicose veins, so-called age spots on the hands and even stretch marks on the torso or legs. These skin-tone foundations are thick, opaque, waterproof and long-wearing. They cling to scar tissue, which is slick and difficult to cover. Several New Products\nEsteem, a new company, offers fragrance-free foundations, color cosmetics, skin-care products, eye shadows and a mild alcohol-free shampoo.\nThe line is sold by the company at 201 East 69th Street, New York, N.Y. l0021. Its telephone number is 212-4l8-65ll. On Tuesday mornings the company offers free makeup-application classes to patients of the New York Eye and Ear Infirmary Facial Plastics Clinic. Company representatives offer consultations to patients at physicians' offices.\nEsteem joins a list of established companies offering an ever-expanding number of concealing creams. Probably the oldest product on the market is Covermark, an opaque cream made by Lydia O'Leary and introduced about 50 years ago. More recently, a stick and crayon form of the product were introduced. A product for the legs will be introduced in March.\nCover Creme, which was introduced three years ago by Dermablend Corrective Cosmetics, is a similar type of concealer available in a cream form. Last summer, the company introduced Leg Cover, a concealer for larger areas of the body. Soft Touch, a powder to soften the finish of the skin and add a hint of color, will be introduced this month.\nClinique, which is a larger cosmetics company and is geared to a general market, offers Continuous Coverage, a thick, opaque liquid.\nPrices for corrective foundations range from $9.50 for l.2 ounces of Continuous Coverage to $22.50 for one-half ounce of Esteem's Totally Perfect Cover-Up.\nManufacturers say conventional makeup products hide skin flaws, but not all provide the coverage and consistency needed to adhere to scar tissue and conceal dark bruises. And most are not free of fragrance, the culprit behind many adverse reactions. This can be particularly important after corrective surgery.\nCompanies advise getting a physician's approval before using the cosmetics. Surgeons generally recommend waiting 48 hours after sutures are removed before applying makeup, which should not touch suture areas until they have healed. Skin that has been abraded to erase wrinkles or acne scars, for example, should not be covered with makeup until it is well healed, which takes about two weeks, according to Dr. Gary S. Bromley, an attending plastic surgeon at the New York Infirmary-Beekman Downtown Hospital. Peggy Skinner, executive director of the Burn Foundation in Augusta, Ga., who is Esteem's director of patient services, advises testing a facial cosmetic on a small area of the face before applying it more widely. Certain products have not been tested on postoperative skin before marketing, according to manufacturers.\nPhysicians and makeup artists have found that the relief provided by these products is psychological as much as physical. ''They can reduce the telltale signs of surgery and get the person back to relatively normal activities earlier than would ordinarily be possible,'' said Dr. Sherrell J. Aston, associate professsor of plastic surgery at the New York University School of Medicine. Makeup Boosts Self-Confidence\nIn many cases, specialists say, a covering of makeup often gives a person the self-confidence needed to confront the world without the sting of self-consciousness or embarrassment. David Nicholas, a cosmetician who is a volunteer at the makeup clinic at the Shriners Burns Institute, a hospital in Boston, recalls applying makeup to the legs of a girl who was severely burned from the waist down when she was 7 years old.\n''She's l7 now and she hadn't worn a dress in 10 years or gone to a school dance,'' he said. ''She became a recluse in her own little world. After I applied Covermark to cover the discoloration of the burn and recommended opaque nylons to cover the disfiguration, you'd never know she had a problem. She called me recently. She told me she went out and bought a dress. She wore it to her school dance.''
600	Donald Fleming Dies; Ex-Canadian Official	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE4DB1E30F930A35752C0A961948260	LEAD: Donald M. Fleming, a former Canadian Cabinet member and International Monetary Fund official, died Wednesday in Toronto after a stroke, according to an associate. He was 81 years old.\nDonald M. Fleming, a former Canadian Cabinet member and International Monetary Fund official, died Wednesday in Toronto after a stroke, according to an associate. He was 81 years old.\nPrime Minister Brian Mulroney, a fellow Conservative, issued a statement saying Mr. Fleming was ''an extremely effective Cabinet minister who brought deep commitment and discipline to his responsibilities.''\nDonald Methuen Fleming was born in Exeter, Ontario, on May 23, 1905, and he became a lawyer in 1928. In 1938, he was elected to the Toronto Board of Education and the City Council, and in 1945 he was elected to the House of Commons, representing Eglinton.\nMr. Fleming was appointed Finance Minister by Prime Minister John Diefenbaker in 1957 and served in the position until 1962. He was Justice Minister in 1962 and 1963 and later became governor of the World Bank and the International Monetary Fund.\nHe tried unsuccessfully to win the national Conservative leadership in 1948, 1956 and 1967.
601	ANSWERS TO QUIZ	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DEEDA1E30F930A35752C0A961948260	LEAD: Questions appear on page 14.\nQuestions appear on page 14.\n1. A rare alignment of the Sun, Moon and Earth that increases gravitational pull, causing unusually high tides worldwide.\n2. There will be more than one candidate for each seat in local legislative elections.\n3. Greenland and Britain.\n4. Mayor Koch of New York City.\n5. The nation's trade deficit soared to a monthly record of $19.2 billion in November.\n6. One in which foreign goods are assembled at low-wage Mexican manufacturing plants and shipped backed to the United States at reduced duties.\n7. The ability to raise the temperature at which materials become superconducting, when they lose all resistance to electricity.\n8. Limiting military spending to 1 percent of the gross national product.\n9. Garbage collection and the processing of welfare cases.\n10. 60.\n11. Honduras.\n12. The luxury models, Cadillac Seville and Eldorado, Buick Riviera and Oldsmobile Toronado.\n13. Thailand.\n14. A third to a half.\n15. The fine was $1,025,000 for dumping toxic metals into the sewer system of New Bedford, Mass.\n16. Luisetti, playing for Stanford, helped modernize basketball when he unveiled the one-handed push shot in a game against Long Island University at Madison Square Garden.\n17. $11 billion.\n18. It officially designates 1987 as the Year of the Reader.\n19. The United Nations.\n20. What it saw as Washington's negative attitude on key arms control issues.
602	SATURDAY NEWS QUIZ	1987-01-03	http://query.nytimes.com/gst/fullpage.html?res=9B0DE6D91E30F930A35752C0A961948260	LEAD: Questions are based on news reports in The Times this week. Answers appear on page 44. 1. Syzygy is partly to blame for this condition. What is it? 2. The city government of Beijing announced there would be a dramatic change in the way local elections are held. What is the change? 3. The United States is going ahead with plans to build two new large radar systems despite a sharp debate over whether they would violate the 1972 Antiballistic Missile Treaty.\nQuestions are based on news reports in The Times this week. Answers appear on page 44. 1. Syzygy is partly to blame for this condition. What is it? 2. The city government of Beijing announced there would be a dramatic change in the way local elections are held. What is the change? 3. The United States is going ahead with plans to build two new large radar systems despite a sharp debate over whether they would violate the 1972 Antiballistic Missile Treaty. Where are the new installations to be constructed? 4. A politician told reporters that 1986 was ''the most painful year I can recall from my childhood on.'' Who was it? 5. The Commerce Department released gloomy figures that Robert Ortner, the department's top economist, termed ''horrendous.'' What were the figures? 6. A rapidly growing program, hailed in Mexico as the most positive development on the nation's economic scene, is becoming a focus of increasing concern in the United States. What is the program? 7. A discovery with vast implications for such fields as electrical transmission, energy storage and generation of fusion energy has been made by scientists at the University of Houston and at A.T.&.T Bell Laboratories. What is it? 8. Japan crossed a politically critical threshold, abandoning a 10-year-old policy. What was the policy? 9. After a study of New York City services, the Citizens Budget Committee said, ''We could find only two that were well managed.'' What were the two? 10. According to a recent national survey, (20/40/60) percent of Americans get no regular exercise. 11. Three thousand United States troops have begun a joint four-month military exercise with what country? 12. General Motors saw sales of some of its most profitable cars decline 51 percent in the first 11 months of 1986, which analysts figure will reduce earnings by some $500 million this year. What are the cars? 13. Indochina's most famous refugee camp, Khao I Dang, still home to 26,000 Cambodian refugees, will be closed. Where is it? 14. As Federal loans to students have almost tripled while grants that do not have to be repaid have declined sharply, how many undergraduates now leave school in debt, according to a report by the Joint Economic Committee of Congress? 15. The largest fine ever imposed for a criminal violation of Federal environmental laws was imposed on the USM Corporation by a Federal district judge in Boston. How much was the fine? What was the charge? 16. Fifty years ago this week, Hank Luisetti fired a shot that started a revolution. What happened? 17. There has been a surge in year-end charitable giving. The Independent Sector, a coalition of charities, estimates that under the new tax law nonprofit organizations will lose at least ($11/$21/$25) billion in charitable contributions annually. 18. Public Law 99-494 is designed to encourage efforts ''aimed at restoring the act of reading to a place of pre-eminence in our personal lives and in the life of our nation.'' What does the law do? 19. President Reagan has said he will ask Congress to restore millions of dollars in financial cuts for an organization he praised as taking ''an historic step to adopt sweeping reforms of its organization and methods of operation.'' What is the organization? 20. The Soviet Union rejected a proposal by the United States for an exchange of televised New Year's greetings between President Reagan and Mikhail S. Gorbachev. Why?
